make,model,year,color,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,city_kpl,price
Mazda,CX-9,2015,Silver,Petrol,273,6,Automatic,all wheel drive,4,J,Large,4dr SUV,6.80,3407000.00
Mazda,CX-9,2015,Blue,Petrol,273,6,Automatic,front wheel drive,4,J,Large,4dr SUV,7.23,3248000.00
Mazda,CX-9,2015,Red,Petrol,273,6,Automatic,front wheel drive,4,J,Large,4dr SUV,7.23,2998500.00
Mazda,MX-5 Miata,2015,Black,Petrol,158,4,Automatic,rear wheel drive,2,S,Compact,Convertible,8.93,2865000.00
Mazda,MX-5 Miata,2015,White,Petrol,158,4,Automatic,rear wheel drive,2,S,Compact,Convertible,8.93,2926500.00
Mazda,MX-5 Miata,2015,Gray,Petrol,158,4,Automatic,rear wheel drive,2,S,Compact,Convertible,8.93,3055000.00
Mazda,MX-5 Miata,2015,Silver,Petrol,158,4,Automatic,rear wheel drive,2,S,Compact,Convertible,8.93,2750500.00
Mazda,MX-5 Miata,2015,Blue,Petrol,158,4,Automatic,rear wheel drive,2,S,Compact,Convertible,8.93,2623000.00
Mazda,MX-5 Miata,2015,Red,Petrol,158,4,Automatic,rear wheel drive,2,S,Compact,Convertible,8.93,3265500.00
Toyota,Corolla,2017,Black,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.90,1850000.00
Toyota,Corolla,2017,Red,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.90,1893500.00
Toyota,Corolla,2017,Silver,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.90,2182500.00
Toyota,Corolla,2017,White,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.90,2190000.00
Toyota,Corolla,2017,Gray,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,11.90,2268000.00
Toyota,Corolla iM,2017,Black,Petrol,137,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,11.90,1949000.00
Volkswagen,Jetta,2016,Black,Petrol,150,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.90,1878000.00
Volkswagen,Jetta,2016,Blue,Petrol,150,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.90,1977500.00
Volkswagen,Jetta,2016,Silver,Petrol,150,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.90,2009500.00
Volkswagen,Jetta,2016,Gray,Petrol,150,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.90,2232500.00
Volkswagen,Jetta,2017,Black,Petrol,150,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.90,1899500.00
Volkswagen,Jetta,2017,Red,Petrol,150,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.90,2199500.00
Volkswagen,Jetta,2017,Silver,Petrol,150,4,Manual,front wheel drive,4,E,Midsize,Sedan,11.90,1789500.00
Volkswagen,Jetta,2017,White,Petrol,150,4,Manual,front wheel drive,4,E,Midsize,Sedan,11.90,2089500.00
Chevrolet,Cruze,2016,Red,Petrol,153,4,Manual,front wheel drive,4,E,Midsize,Sedan,12.33,1662000.00
Chevrolet,Cruze,2016,White,Petrol,153,4,Manual,front wheel drive,4,E,Midsize,Sedan,12.33,1812000.00
Chevrolet,Cruze,2016,Blue,Petrol,153,4,Manual,front wheel drive,4,E,Midsize,Sedan,12.33,1982000.00
Mazda,CX-5,2016,Gray,Petrol,184,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.20,2444500.00
Mazda,CX-5,2016,Silver,Petrol,184,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.20,2489500.00
Chevrolet,Cruze,2017,Red,Petrol,153,4,Automatic,front wheel drive,4,E,Midsize,Sedan,12.33,2347500.00
Hyundai,Elantra,2017,Black,Petrol,147,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,1815000.00
Mazda,CX-9,2016,Black,Petrol,227,4,Automatic,front wheel drive,4,J,Large,4dr SUV,9.35,3152000.00
Mazda,CX-9,2016,White,Petrol,227,4,Automatic,all wheel drive,4,J,Large,4dr SUV,8.93,3332000.00
Mazda,CX-9,2016,Gray,Petrol,227,4,Automatic,front wheel drive,4,J,Large,4dr SUV,9.35,3597000.00
Mazda,CX-9,2016,Silver,Petrol,227,4,Automatic,all wheel drive,4,J,Large,4dr SUV,8.93,3777000.00
Mazda,CX-9,2016,Blue,Petrol,227,4,Automatic,front wheel drive,4,J,Large,4dr SUV,9.35,4017000.00
Mazda,CX-9,2016,Red,Petrol,227,4,Automatic,all wheel drive,4,J,Large,4dr SUV,8.93,4197000.00
Hyundai,Elantra,2017,Black,Petrol,147,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,1815000.00
Hyundai,Elantra,2017,White,Petrol,147,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,2025000.00
Infiniti,Q70,2016,White,Petrol,360,6,Automatic,rear wheel drive,4,F,Large,Sedan,12.33,5590000.00
Kia,Forte,2017,Red,Petrol,147,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,1750000.00
Kia,Forte,2017,Silver,Petrol,147,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,1920000.00
Mazda,6,2016,White,Petrol,184,4,Manual,front wheel drive,4,E,Midsize,Sedan,10.63,2149500.00
Lexus,GS 450h,2015,White,Petrol,338,6,Automatic,rear wheel drive,4,E,Midsize,Sedan,12.33,6133000.00
Mazda,6,2016,Gray,Petrol,184,4,Manual,front wheel drive,4,E,Midsize,Sedan,10.63,2394500.00
Mazda,3,2016,Blue,Petrol,184,4,Manual,front wheel drive,4,C,Compact,Sedan,10.63,2474500.00
Lexus,GS 450h,2016,White,Petrol,338,6,Automatic,rear wheel drive,4,E,Midsize,Sedan,12.33,6308000.00
Mazda,CX-3,2016,Black,Petrol,146,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,12.33,1996000.00
Mazda,CX-3,2016,Gray,Petrol,146,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,12.33,2196000.00
Mazda,CX-3,2016,Blue,Petrol,146,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,12.33,2499000.00
Mazda,3,2016,Black,Petrol,155,4,Manual,front wheel drive,4,C,Compact,Sedan,12.33,1784500.00
Mazda,3,2016,Red,Petrol,155,4,Manual,front wheel drive,4,C,Compact,Sedan,12.33,2004500.00
Mazda,3,2016,White,Petrol,155,4,Manual,front wheel drive,4,C,Compact,Sedan,12.33,2254500.00
Mazda,CX-3,2017,Black,Petrol,146,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,12.33,1996000.00
Mazda,CX-3,2017,Gray,Petrol,146,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,12.33,2196000.00
Mazda,CX-3,2017,Blue,Petrol,146,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,12.33,2499000.00
Nissan,Sentra,2016,Black,Petrol,130,4,Automatic,front wheel drive,4,E,Midsize,Sedan,12.33,1776000.00
Nissan,Sentra,2016,Blue,Petrol,130,4,Automatic,front wheel drive,4,E,Midsize,Sedan,12.33,1855000.00
Nissan,Sentra,2016,Silver,Petrol,130,4,Automatic,front wheel drive,4,E,Midsize,Sedan,12.33,2041000.00
Nissan,Sentra,2016,White,Petrol,130,4,Automatic,front wheel drive,4,E,Midsize,Sedan,12.33,2217000.00
Nissan,Sentra,2017,Black,Petrol,124,4,Automatic,front wheel drive,4,E,Midsize,Sedan,12.33,1799000.00
Nissan,Sentra,2017,Blue,Petrol,124,4,Automatic,front wheel drive,4,E,Midsize,Sedan,12.33,1879000.00
Nissan,Sentra,2017,White,Petrol,124,4,Automatic,front wheel drive,4,E,Midsize,Sedan,12.33,1999000.00
Mazda,6,2017,White,Petrol,184,4,Manual,front wheel drive,4,E,Midsize,Sedan,10.20,2194500.00
Mazda,3,2017,Blue,Petrol,184,4,Manual,front wheel drive,4,E,Midsize,Sedan,10.63,2314500.00
Mazda,6,2017,Silver,Petrol,184,4,Manual,front wheel drive,4,E,Midsize,Sedan,10.20,2419500.00
Honda,Pilot,2017,Black,Petrol,280,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,3303000.00
Mercedes-Benz,C-Class,2015,White,Petrol,302,6,Automatic,all wheel drive,2,S,Compact,Coupe,8.08,4605000.00
Mercedes-Benz,C-Class,2015,Gray,Petrol,241,4,Automatic,all wheel drive,4,E,Midsize,Sedan,8.08,4257500.00
Mercedes-Benz,C-Class,2015,Silver,Petrol,451,8,Automatic,rear wheel drive,2,S,Compact,Coupe,5.53,6295000.00
Mercedes-Benz,C-Class,2015,Blue,Petrol,241,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,10.63,3840000.00
Mercedes-Benz,C-Class,2015,Red,Petrol,302,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.50,4405000.00
Mercedes-Benz,CLS-Class,2015,Black,Petrol,402,8,Automatic,rear wheel drive,4,E,Midsize,Sedan,7.23,7320000.00
Mercedes-Benz,CLS-Class,2015,Red,Petrol,577,8,Automatic,all wheel drive,4,E,Midsize,Sedan,6.80,10655000.00
Mercedes-Benz,CLS-Class,2015,White,Petrol,329,6,Automatic,rear wheel drive,4,E,Midsize,Sedan,8.50,6599000.00
Mercedes-Benz,CLS-Class,2015,Silver,Petrol,329,6,Automatic,all wheel drive,4,E,Midsize,Sedan,8.50,6849000.00
Mercedes-Benz,CLS-Class,2015,Blue,Petrol,402,8,Automatic,all wheel drive,4,E,Midsize,Sedan,7.23,7570000.00
Mercedes-Benz,E-Class,2015,Black,Petrol,329,6,Automatic,all wheel drive,2,S,Midsize,Coupe,8.50,5585000.00
Mercedes-Benz,E-Class,2015,Red,Petrol,550,8,Automatic,all wheel drive,4,E,Midsize,Sedan,6.80,9360000.00
Mercedes-Benz,E-Class,2015,Silver,Petrol,329,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,8.50,5335000.00
Mercedes-Benz,E-Class,2015,Blue,Petrol,302,6,Automatic,rear wheel drive,4,E,Midsize,Sedan,10.20,5710000.00
Mercedes-Benz,E-Class,2015,Gray,Petrol,302,6,Automatic,all wheel drive,4,E,Midsize,Sedan,8.50,5480000.00
Mercedes-Benz,E-Class,2015,White,Petrol,302,6,Automatic,all wheel drive,4,D,Midsize,Wagon,8.50,5900000.00
Nissan,Sentra,2017,Red,Petrol,124,4,Automatic,front wheel drive,4,E,Midsize,Sedan,12.33,2150000.00
Toyota,Corolla,2015,White,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,1896500.00
Toyota,Corolla,2015,Silver,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,1989500.00
Toyota,Corolla,2015,Red,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,2202500.00
Mercedes-Benz,G-Class,2015,Black,Petrol,382,8,Automatic,four wheel drive,4,J,Midsize,4dr SUV,5.10,11540000.00
Mercedes-Benz,G-Class,2015,White,Petrol,536,8,Automatic,four wheel drive,4,J,Midsize,4dr SUV,5.10,13710000.00
Mercedes-Benz,GL-Class,2015,Black,Petrol,550,8,Automatic,all wheel drive,4,J,Large,4dr SUV,5.53,11945000.00
Mercedes-Benz,GL-Class,2015,Red,Petrol,429,8,Automatic,all wheel drive,4,J,Large,4dr SUV,5.53,8995000.00
Mercedes-Benz,GL-Class,2015,White,Petrol,362,6,Automatic,all wheel drive,4,J,Large,4dr SUV,7.23,6520000.00
Mercedes-Benz,GL-Class,2015,Black,Diesel,240,6,Automatic,all wheel drive,4,J,Large,4dr SUV,8.08,6360000.00
Honda,Pilot,2017,Red,Petrol,280,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.08,3805500.00
Kia,Cadenza,2015,Black,Petrol,293,6,Automatic,front wheel drive,4,E,Midsize,Sedan,8.08,3490000.00
Mercedes-Benz,GLK-Class,2015,Blue,Diesel,200,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.20,3940000.00
Mercedes-Benz,M-Class,2015,Black,Petrol,329,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,6290000.00
Mercedes-Benz,M-Class,2015,White,Petrol,302,6,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,7.65,4830000.00
Mercedes-Benz,M-Class,2015,Black,Diesel,302,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,9.35,4980000.00
Mercedes-Benz,M-Class,2015,Red,Petrol,518,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.53,9840000.00
Mercedes-Benz,M-Class,2015,Blue,Petrol,302,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.23,5080000.00
Mercedes-Benz,S-Class,2015,Black,Petrol,449,8,Automatic,rear wheel drive,4,F,Large,Sedan,7.23,9440000.00
Mercedes-Benz,S-Class,2015,White,Petrol,577,8,Automatic,all wheel drive,4,F,Large,Sedan,6.38,14145000.00
Mercedes-Benz,S-Class,2015,Gray,Petrol,449,8,Automatic,all wheel drive,4,F,Large,Sedan,6.80,9740000.00
Mercedes-Benz,S-Class,2015,Silver,Petrol,577,8,Automatic,all wheel drive,2,S,Large,Coupe,6.38,16090000.00
Mercedes-Benz,S-Class,2015,Blue,Petrol,621,12,Automatic,rear wheel drive,4,F,Large,Sedan,5.53,22200000.00
Mercedes-Benz,S-Class,2015,Red,Petrol,621,12,Automatic,rear wheel drive,2,S,Large,Coupe,5.53,23090000.00
Mercedes-Benz,SL-Class,2015,Black,Petrol,329,6,Automatic,rear wheel drive,2,S,Compact,Convertible,8.50,8400000.00
Mercedes-Benz,SL-Class,2015,Red,Petrol,429,8,Automatic,rear wheel drive,2,S,Compact,Convertible,7.23,10670000.00
Mercedes-Benz,SL-Class,2015,Blue,Petrol,621,12,Automatic,rear wheel drive,2,S,Compact,Convertible,5.95,21450000.00
Mercedes-Benz,SL-Class,2015,White,Petrol,557,8,Automatic,rear wheel drive,2,S,Compact,Convertible,6.80,14730000.00
Mercedes-Benz,SLK-Class,2015,Black,Petrol,302,6,Automatic,rear wheel drive,2,S,Compact,Convertible,8.93,5765000.00
Mercedes-Benz,SLK-Class,2015,Red,Petrol,415,8,Automatic,rear wheel drive,2,S,Compact,Convertible,8.08,7085000.00
Mercedes-Benz,E-Class,2016,Black,Petrol,329,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,8.50,5420000.00
Mercedes-Benz,E-Class,2016,Red,Petrol,329,6,Automatic,all wheel drive,2,S,Midsize,Coupe,8.50,5670000.00
Mercedes-Benz,E-Class,2016,Blue,Petrol,302,6,Automatic,all wheel drive,4,D,Midsize,Wagon,8.50,5990000.00
Mercedes-Benz,E-Class,2016,Silver,Petrol,302,6,Automatic,all wheel drive,4,D,Midsize,Wagon,8.50,5990000.00
Mercedes-Benz,E-Class,2016,White,Petrol,402,8,Automatic,rear wheel drive,2,S,Midsize,Coupe,7.65,6030000.00
Mercedes-Benz,E-Class,2016,Blue,Petrol,329,6,Automatic,rear wheel drive,2,F,Midsize,Convertible,8.50,6225000.00
Mercedes-Benz,G-Class,2016,Black,Petrol,416,8,Automatic,four wheel drive,4,J,Midsize,4dr SUV,5.53,11990000.00
Mercedes-Benz,G-Class,2016,Red,Petrol,563,8,Automatic,four wheel drive,4,J,Midsize,4dr SUV,5.10,13990000.00
Mercedes-Benz,G-Class,2016,Blue,Petrol,621,12,Automatic,four wheel drive,4,J,Midsize,4dr SUV,4.68,21790000.00
Mercedes-Benz,GL-Class,2016,Blue,Diesel,240,6,Automatic,all wheel drive,4,J,Large,4dr SUV,8.08,6360000.00
Mercedes-Benz,GL-Class,2016,Blue,Petrol,362,6,Automatic,all wheel drive,4,J,Large,4dr SUV,7.23,6520000.00
Mercedes-Benz,GL-Class,2016,Silver,Petrol,429,8,Automatic,all wheel drive,4,J,Large,4dr SUV,5.53,8995000.00
Mercedes-Benz,GL-Class,2016,Gray,Petrol,550,8,Automatic,all wheel drive,4,J,Large,4dr SUV,5.53,11945000.00
Kia,Cadenza,2015,Red,Petrol,293,6,Automatic,front wheel drive,4,E,Midsize,Sedan,8.08,4380000.00
Mercedes-Benz,GLK-Class,2015,Black,Petrol,302,6,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,8.08,3790000.00
Mercedes-Benz,GLE-Class,2016,Black,Petrol,302,6,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,7.65,5110000.00
Mercedes-Benz,GLE-Class,2016,Black,Diesel,201,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,9.35,5250000.00
Mercedes-Benz,GLE-Class,2016,Blue,Petrol,302,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.23,5360000.00
Mercedes-Benz,GLE-Class,2016,Red,Petrol,329,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,6460000.00
Mercedes-Benz,GLE-Class,2016,Silver,Petrol,550,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.53,9995000.00
Mercedes-Benz,GLE-Class,2016,White,Petrol,577,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.53,10710000.00
Mercedes-Benz,GLE-Class Coupe,2016,Black,Petrol,362,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.23,6510000.00
Mercedes-Benz,GLE-Class Coupe,2016,Red,Petrol,577,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,10930000.00
BMW,X1,2015,Red,Petrol,300,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,3910000.00
Kia,Sorento,2016,Red,Petrol,290,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,7.65,3210000.00
Mercedes-Benz,C-Class,2016,Silver,Petrol,241,4,Automatic,all wheel drive,4,E,Midsize,Sedan,10.20,4095000.00
Mercedes-Benz,C-Class,2016,Blue,Petrol,241,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,10.63,4112500.00
Mercedes-Benz,C-Class,2016,White,Petrol,241,4,Automatic,all wheel drive,4,E,Midsize,Sedan,10.20,4127500.00
Mercedes-Benz,C-Class,2016,Gray,Petrol,241,4,Automatic,all wheel drive,4,E,Midsize,Sedan,10.20,4312500.00
Toyota,Corolla,2016,White,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,1873500.00
Toyota,Corolla,2016,Gray,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,1913500.00
Toyota,Corolla,2016,Blue,Petrol,132,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.33,1936500.00
BMW,3 Series,2016,White,Diesel,180,4,Automatic,all wheel drive,4,D,Midsize,Wagon,12.75,4415000.00
Mercedes-Benz,S-Class,2016,Black,Petrol,449,8,Automatic,all wheel drive,2,S,Large,Coupe,6.80,12155000.00
Mercedes-Benz,S-Class,2016,Blue,Petrol,577,8,Automatic,all wheel drive,2,S,Large,Coupe,6.38,16315000.00
Mercedes-Benz,S-Class,2016,Red,Petrol,621,12,Automatic,rear wheel drive,2,S,Large,Coupe,5.53,23405000.00
Mercedes-Benz,CLS-Class,2016,Black,Petrol,329,6,Automatic,rear wheel drive,4,E,Midsize,Sedan,8.50,6690000.00
Mercedes-Benz,CLS-Class,2016,Blue,Petrol,329,6,Automatic,all wheel drive,4,E,Midsize,Sedan,8.08,6940000.00
Mercedes-Benz,SL-Class,2016,Black,Petrol,329,6,Automatic,rear wheel drive,2,S,Compact,Convertible,8.50,8505000.00
Mercedes-Benz,SL-Class,2016,Red,Petrol,449,8,Automatic,rear wheel drive,2,S,Compact,Convertible,7.23,10805000.00
Mercedes-Benz,SL-Class,2016,Blue,Petrol,577,8,Automatic,rear wheel drive,2,S,Compact,Convertible,6.80,14970000.00
Mercedes-Benz,SL-Class,2016,White,Petrol,621,12,Automatic,rear wheel drive,2,S,Compact,Convertible,5.95,21755000.00
Mercedes-Benz,SLK-Class,2016,Black,Petrol,241,4,Automatic,rear wheel drive,2,S,Compact,Convertible,10.63,4700000.00
Mercedes-Benz,SLK-Class,2016,Blue,Petrol,302,6,Automatic,rear wheel drive,2,S,Compact,Convertible,8.93,5920000.00
Mercedes-Benz,SLK-Class,2016,Red,Petrol,416,8,Automatic,rear wheel drive,2,S,Compact,Convertible,8.08,7260000.00
Mercedes-Benz,CLS-Class,2016,Red,Petrol,402,8,Automatic,rear wheel drive,4,E,Midsize,Sedan,7.23,7410000.00
Mercedes-Benz,CLS-Class,2016,White,Petrol,402,8,Automatic,all wheel drive,4,E,Midsize,Sedan,7.23,7660000.00
Mercedes-Benz,S-Class,2016,White,Petrol,449,8,Automatic,rear wheel drive,4,F,Large,Sedan,7.23,9565000.00
Mercedes-Benz,S-Class,2016,Silver,Petrol,449,8,Automatic,all wheel drive,4,F,Large,Sedan,6.80,9865000.00
Mercedes-Benz,CLS-Class,2016,Silver,Petrol,577,8,Automatic,all wheel drive,4,E,Midsize,Sedan,6.80,10780000.00
Mercedes-Benz,S-Class,2016,Gray,Petrol,577,8,Automatic,all wheel drive,4,F,Large,Sedan,6.38,14325000.00
Mercedes-Benz,Maybach,2016,Black,Petrol,523,12,Automatic,rear wheel drive,4,F,Large,Sedan,5.53,18935000.00
BMW,3 Series,2016,Red,Diesel,180,4,Automatic,all wheel drive,4,E,Midsize,Sedan,12.75,4185000.00
Mercedes-Benz,CLA-Class,2016,White,Petrol,208,4,Automated manual,all wheel drive,4,E,Midsize,Sedan,10.20,3405000.00
Kia,Sorento,2015,Black,Petrol,290,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,3850000.00
Mercedes-Benz,AMG GT,2017,Black,Petrol,503,8,Automatic,rear wheel drive,2,S,Compact,Coupe,6.80,11120000.00
Mercedes-Benz,AMG GT,2017,Red,Petrol,503,8,Automatic,rear wheel drive,2,S,Compact,Coupe,6.80,13120000.00
Mercedes-Benz,C-Class,2017,Black,Petrol,241,4,Automatic,rear wheel drive,2,D,Midsize,Coupe,9.78,4265000.00
Mercedes-Benz,C-Class,2017,White,Petrol,241,4,Automatic,all wheel drive,2,D,Midsize,Coupe,10.20,4465000.00
Mercedes-Benz,C-Class,2017,Silver,Petrol,241,4,Automatic,rear wheel drive,2,D,Midsize,Convertible,9.78,5090000.00
Mercedes-Benz,C-Class,2017,Gray,Petrol,241,4,Automatic,all wheel drive,2,D,Midsize,Convertible,9.35,5290000.00
Mercedes-Benz,C-Class,2017,Blue,Petrol,469,8,Automatic,rear wheel drive,2,S,Midsize,Coupe,7.23,6700000.00
Mercedes-Benz,C-Class,2017,Red,Petrol,503,8,Automatic,rear wheel drive,2,S,Midsize,Coupe,7.23,7500000.00
BMW,3 Series,2017,Black,Diesel,180,4,Automatic,all wheel drive,4,D,Midsize,Wagon,12.75,4445000.00
Mercedes-Benz,E-Class,2017,Black,Petrol,329,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,8.50,5455000.00
Mercedes-Benz,E-Class,2017,White,Petrol,329,6,Automatic,all wheel drive,2,S,Midsize,Coupe,8.50,5705000.00
Mercedes-Benz,E-Class,2017,Red,Petrol,402,8,Automatic,rear wheel drive,2,S,Midsize,Coupe,7.65,6065000.00
Mercedes-Benz,E-Class,2017,Blue,Petrol,329,6,Automatic,rear wheel drive,2,F,Midsize,Convertible,8.50,6260000.00
Mercedes-Benz,E-Class,2017,Silver,Petrol,402,8,Automatic,rear wheel drive,2,F,Midsize,Convertible,7.23,6910000.00
Kia,Sorento,2015,Red,Petrol,290,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,7.65,3170000.00
Mercedes-Benz,GLA-Class,2017,Black,Petrol,208,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,10.20,3285000.00
Mercedes-Benz,GLA-Class,2017,Red,Petrol,208,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,9.78,3485000.00
Mercedes-Benz,GLA-Class,2017,Blue,Petrol,375,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,9.35,4990000.00
Mercedes-Benz,GLK-Class,2015,Red,Petrol,302,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,3990000.00
Mercedes-Benz,GLC-Class,2017,Blue,Petrol,241,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,4115000.00
Mercedes-Benz,GLE-Class,2017,Black,Petrol,302,6,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,7.65,5200000.00
Mercedes-Benz,GLE-Class,2017,Red,Petrol,302,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,5450000.00
Mercedes-Benz,GLE-Class,2017,Blue,Petrol,329,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,6565000.00
Mercedes-Benz,GLE-Class,2017,White,Petrol,550,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.53,10169000.00
Mercedes-Benz,GLE-Class,2017,Silver,Petrol,577,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.53,10884000.00
Mercedes-Benz,GLE-Class Coupe,2017,Black,Petrol,362,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.23,6965000.00
Mercedes-Benz,GLE-Class Coupe,2017,White,Petrol,577,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,11065000.00
Mercedes-Benz,GLS-Class,2017,Black,Petrol,362,6,Automatic,all wheel drive,4,J,Large,4dr SUV,7.23,6870000.00
Mercedes-Benz,GLS-Class,2017,Blue,Petrol,449,8,Automatic,all wheel drive,4,J,Large,4dr SUV,5.95,9385000.00
Mercedes-Benz,GLS-Class,2017,White,Petrol,577,8,Automatic,all wheel drive,4,J,Large,4dr SUV,5.53,12410000.00
Mercedes-Benz,CLA-Class,2017,Blue,Petrol,375,4,Automatic,all wheel drive,4,E,Midsize,Sedan,9.78,4995000.00
Mercedes-Benz,E-Class,2017,Gray,Petrol,241,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,9.35,5215000.00
Mercedes-Benz,S-Class,2017,Black,Petrol,449,8,Automatic,rear wheel drive,2,S,Large,Convertible,7.23,13140000.00
Mercedes-Benz,S-Class,2017,Blue,Petrol,577,8,Automatic,all wheel drive,2,S,Large,Convertible,5.95,17640000.00
Mercedes-Benz,S-Class,2017,Red,Petrol,621,12,Automatic,rear wheel drive,2,S,Large,Convertible,5.95,24790000.00
Mercedes-Benz,SL-Class,2017,Black,Petrol,362,6,Automatic,rear wheel drive,2,S,Compact,Convertible,8.50,8695000.00
Mercedes-Benz,SL-Class,2017,Red,Petrol,449,8,Automatic,rear wheel drive,2,S,Compact,Convertible,7.23,11080000.00
Mercedes-Benz,SL-Class,2017,Blue,Petrol,577,8,Automatic,rear wheel drive,2,S,Compact,Convertible,6.80,15135000.00
Mercedes-Benz,SL-Class,2017,White,Petrol,621,12,Automatic,rear wheel drive,2,S,Compact,Convertible,5.95,21985000.00
Mercedes-Benz,SLC-Class,2017,Black,Petrol,241,4,Automatic,rear wheel drive,2,S,Compact,Convertible,10.63,4795000.00
Mercedes-Benz,SLC-Class,2017,Black,Petrol,362,6,Automatic,rear wheel drive,2,S,Compact,Convertible,8.50,6030000.00
